Country Code,Year,ENI,POP,URB,AFL,TI,TS,CTS,KAOPEN
CYP,2004,0.08235274182691467,109.351515151515,68.41,36431.9289389505,9.303172579789551,1.1390360526894279,0.1873244159421551,1.3114904165267944
CYP,2005,0.0798068254841671,111.218831168831,68.268,37653.765432119,6.22772857223484,1.119170728225416,0.1690216802380535,1.5670140981674194
CYP,2006,0.07927305284710523,113.150108225108,68.125,38776.3321181233,3.252010746939045,1.0980632646788295,0.1563083306415412,1.8225377798080444
CYP,2007,0.07967104363595964,115.120454545455,67.982,39894.6789669111,1.7861960886066073,1.112749512765243,0.1657804831787716,2.07806134223938
CYP,2008,0.08144347537311433,117.052272727273,67.839,40324.1692781575,1.941634467895074,1.1292571701757064,0.1732688971250685,2.333585023880005
CYP,2009,0.08125105891529102,118.840151515152,67.695,38464.9612046221,1.092813566916162,1.027908607285493,0.16793784282766958,2.333585023880005
CYP,2010,0.07703477296163802,120.41255411255399,67.551,38226.993160712096,0.7190287359834336,1.0910107865162495,0.15871027663731843,2.333585023880005
CYP,2011,0.07438662550035462,121.73517316017299,67.406,37413.59020453,0.7112166872771336,1.1081704504557455,0.14880567917378215,2.333585023880005
CYP,2012,0.07244460454227777,122.840476190476,67.26100000000001,35577.770908208,1.0572258745460537,1.1253760073478576,0.1362761359395011,1.0079092979431152
CYP,2013,0.06721619768735056,123.79502164502199,67.137,33323.7065366915,0.26226848249707574,1.2114016102391285,0.14702168087342002,0.752385675907135
CYP,2014,0.06999141186279392,124.706168831169,67.031,33064.5801699164,0.3471363421375788,1.3127867990247573,0.16300373469283982,1.8225377798080444
CYP,2015,,125.647727272727,66.946,34375.5637176701,0.6029362997799282,1.3802722148513609,0.17146914843065333,1.8225377798080444
CYP,2016,,126.643614718615,66.881,36526.8190572448,0.34182570819877506,1.3979994141856114,0.18629235995584983,1.8225377798080444
CYP,2017,,127.67099567099599,66.836,37766.901656903996,1.0172250101722502,1.4640484067223383,0.19892205753259878,2.07806134223938
CYP,2018,,128.708333333333,66.81,38822.4919713012,0.3363421945487339,1.4534470871118277,0.19176147171325877,2.333585023880005
CYP,2019,,,66.805,39544.6818471754,,1.4264295739988007,0.18546740690306524,
CZE,1980,,133.353086579526,75.167,,,,,
CZE,1981,,133.30647081661698,75.48100000000002,,,,,
CZE,1982,,133.490694965705,75.452,,,,,
CZE,1983,,133.607557913809,75.423,,,,,
CZE,1984,,133.689827876278,75.39399999999998,,,,,
CZE,1985,,133.77918985376002,75.365,,,,,
CZE,1986,,133.84530865795298,75.336,,,,,
CZE,1987,,133.91119451274798,75.307,,,,,
CZE,1988,,134.014184030025,75.278,,,,,
CZE,1989,,134.08914196971702,75.249,,,,,
CZE,1990,0.20273011584730077,133.7304904879,75.22,23661.7112261658,,0.6380639159580975,0.2951941252931584,
CZE,1991,0.20746527224381078,133.40983564125798,75.158,20963.683179242802,,0.7161825999276342,0.2678115167874796,
CZE,1992,0.20264831354663904,133.546305163712,75.03,20836.1791994156,,0.7889511604541849,0.3419076628268946,
CZE,1993,0.196347368819746,133.68519477158,74.90100000000002,20827.4169396638,28.393428562162782,0.7913457296431603,0.4269851626358192,
CZE,1994,0.18498021987659696,133.73349294681,74.77199999999998,21425.6102450964,32.408881833578214,0.7569958560215957,0.42619506394942813,
CZE,1995,0.1765198067793356,133.651520641905,74.643,22772.542938515,34.07488903389895,0.8389495520493286,0.5784566139942235,
CZE,1996,0.17477355097910646,133.496065743497,74.513,23761.8234324542,37.43005131920815,0.8149325044463578,0.5838229197099254,-0.1483880877494812
CZE,1997,0.17698073896921648,133.35228419826598,74.382,23645.989433665098,41.14854518056884,0.8507416814509443,0.570812446161745,-0.1483880877494812
CZE,1998,0.17199246904633725,133.225999741167,74.251,23590.601669558506,42.69322667830279,0.8468860956704481,0.6172636400346669,-0.1483880877494812
CZE,1999,0.1579291422940548,133.089944350977,74.12,23953.078906282,46.67508114657337,0.8626125292485736,0.6017610352783219,-0.1483880877494812
CZE,2000,0.15923347490318096,132.717264138734,73.988,25045.2268041711,48.16157638426989,0.9823312080013672,0.6864410637403201,0.10713554918766023
CZE,2001,0.15891120479600704,132.219554807817,73.877,25870.7527071375,46.51251565466219,0.9930997399456213,0.783609177975414,1.5670140981674194
CZE,2002,0.1580114288207416,131.96474699107,73.809,26349.0440974244,54.49686944562454,0.915259818230905,0.7993344553558215,1.8225377798080444
CZE,2003,0.15958173722751623,131.92698330529302,73.74,27306.2114599089,35.10889446907877,0.9501519722229931,0.9066505195489577,2.07806134223938
CZE,2004,0.15575006435163266,131.984222107171,73.671,28637.2910939499,12.27799940394824,1.1386833522506883,1.2879590634713616,2.333585023880005
CZE,2005,0.1444515080951515,132.16691690396098,73.602,30466.1278437654,8.128316940901064,1.2201525851541697,1.4852741711977029,2.333585023880005
CZE,2006,0.13834482281227664,132.542459546926,73.533,32466.0948093444,8.164935605907077,1.2763250263749912,1.6355793036727395,2.333585023880005
CZE,2007,0.13111004006209856,133.318161812298,73.46300000000002,34085.569262951896,8.816537182677484,1.3037290270062127,1.7965976461601902,2.333585023880005
CZE,2008,0.12476575509512075,134.42851779935302,73.39399999999998,34710.7480526214,8.22371351124352,1.2428883156230297,1.7768485389528104,2.333585023880005
CZE,2009,0.12280075798550463,135.196582524272,73.324,32856.0147077338,8.435517031126961,1.1349276881871617,1.626905069871071,2.333585023880005
CZE,2010,0.1264847232677274,135.608622475401,73.255,33505.2062512963,9.37522972654307,1.2896707705104746,1.788115564380721,2.333585023880005
CZE,2011,0.11981495682834026,135.889280165717,73.185,34030.442998817,8.384076048142889,1.3878497826466898,1.9300224631471194,2.333585023880005
CZE,2012,0.12025982981438868,136.097177262722,73.197,33711.0490231477,9.675775881630154,1.4753745893999664,1.9445624937528314,2.333585023880005
CZE,2013,0.11897327103139825,136.159958559959,73.29,33536.8724334961,10.281263410343579,1.4797817442500598,1.9220665101512782,2.333585023880005
CZE,2014,0.11377442787896859,136.30337995338002,73.384,34411.1911214653,9.234849929413253,1.5872695674266837,2.1411847931413197,2.333585023880005
CZE,2015,0.10672722907313914,136.589288952208,73.477,36166.9931624967,9.027068784652164,1.5609986372289584,2.0715737373688916,2.333585023880005
CZE,2016,,136.834136234136,73.57,36982.1887086232,7.9403145765247585,1.5139467574386682,2.040233981423905,2.333585023880005
CZE,2017,,137.198109298109,73.675,38489.4963100125,8.117466919906464,1.519288755677078,2.0430682820242536,2.333585023880005
CZE,2018,,137.657705257705,73.792,39452.7678936873,6.886217855850012,1.5053834316761163,2.0189317009000494,2.333585023880005
CZE,2019,,,73.921,40314.2284971055,,1.4487646555459102,1.9197737406404611,
DEU,1980,,224.239039899178,72.844,,62.05630818984369,0.41854070752721684,4.939233876826321,2.333585023880005
DEU,1981,,224.580835218973,72.98899999999998,,59.40599842819424,0.4418312263388656,4.707160365452662,2.333585023880005
DEU,1982,,224.367330220835,73.107,,61.05444262410477,0.4438786378241701,4.860654346766624,2.333585023880005
DEU,1983,,223.77991579068,73.10300000000002,,60.289307270317295,0.4357557260803806,4.791127305192345,2.333585023880005
DEU,1984,,223.00771918769505,72.943,,58.06545538240211,0.46242655940941646,4.826214439265333,2.333585023880005
DEU,1985,,222.50987597743,72.711,,57.130813614125366,0.47915350228955095,5.156355377728269,2.333585023880005
DEU,1986,,222.61173774811695,72.617,,55.47318339799329,0.4294463138800399,5.399487311106317,2.333585023880005
DEU,1987,,222.953971300089,72.836,,53.353086693819826,0.416894700130044,5.369622673054134,2.333585023880005
DEU,1988,,223.826709248704,72.999,,52.77906595206511,0.42526523872182787,5.247925832267346,2.333585023880005
DEU,1989,,225.564354251998,72.976,,51.2232924509941,0.4521591813065057,5.412264945011648,2.333585023880005
DEU,1990,0.12067041864532164,227.517053819494,73.118,36640.003246059,49.512149410794855,0.4586358759895759,6.6755318428101145,2.333585023880005
DEU,1991,0.11254657930182227,229.18080944061,73.26899999999998,38232.0920102205,50.041307824830824,0.4781737924076173,7.518855639592511,2.333585023880005
DEU,1992,0.1083668107552773,230.930020336264,73.36,38674.0570407454,51.25358888611141,0.4489083816081683,6.8213878621019575,2.333585023880005
DEU,1993,0.10836542728151875,232.45979319431703,73.497,38044.3822651792,51.44020561887427,0.4057673526035335,5.725361914977933,2.333585023880005
DEU,1994,0.10532217749638342,233.27417719343498,73.71,38821.8153767718,53.999130728928826,0.42057883086004844,6.100229986591966,2.333585023880005
DEU,1995,0.10482143246809081,233.96749069034698,73.922,39301.9714672169,56.51212221016391,0.43581634214957155,6.752663449408059,2.333585023880005
DEU,1996,0.10748023418028858,234.65247070955897,74.133,39510.0850283135,63.27669772034322,0.4500562095993501,6.638193923512909,2.333585023880005
DEU,1997,0.1046756857855297,235.022979515829,74.342,40156.0050460038,67.93338887969834,0.4964265864416274,6.9575730800231605,2.333585023880005
DEU,1998,0.10198329960209282,235.07877772047402,74.551,40960.570462127595,69.91829519583212,0.5158497234936108,7.711886607901196,2.333585023880005
DEU,1999,0.09782004620441259,235.25773110206902,74.758,41708.5607983245,72.5101386118918,0.5336584963194597,7.790572558287213,2.333585023880005
DEU,2000,0.09552612222090606,235.596813297034,74.965,42858.0189831488,75.58795783188894,0.6152606100261252,8.487531192313186,2.333585023880005
DEU,2001,0.09674940246570479,236.027300085985,75.17,43512.372989911404,73.43661818756969,0.620628388890422,8.81132948663665,2.333585023880005
DEU,2002,0.09476610138366016,236.45157083070598,75.374,43353.068648874905,70.53953402835147,0.6093488981493286,8.947719650694623,2.333585023880005
DEU,2003,0.09494449687747025,236.61642728132801,75.577,43019.9061551859,70.8567078927401,0.6184931971404921,9.625270083226873,2.333585023880005
DEU,2004,0.09449405248915992,236.592195429653,75.779,43541.2580911849,71.7846397788751,0.6622619910542239,10.270655621241174,2.333585023880005
DEU,2005,0.09312806872998415,236.464680582636,75.98,43880.4697983758,73.0234292171952,0.7091871293662133,10.477809626174512,2.333585023880005
DEU,2006,0.09219573024618141,236.225197866483,76.179,45605.742025734806,73.54650420664517,0.7744972914954645,11.591768139437704,2.333585023880005
DEU,2007,0.08475131874983084,235.94336191814602,76.378,47029.4977547019,74.13964967362364,0.7987441739513133,12.192436524642114,2.333585023880005
DEU,2008,0.08485654258780932,235.522178240542,76.575,47572.416432317696,76.01622977013412,0.8152480473121816,12.097175377900598,2.333585023880005
DEU,2009,0.08427838024567456,234.93963741717099,76.771,44975.961100862696,72.74886652460229,0.7122871289962504,10.5605416557605,2.333585023880005
DEU,2010,0.08517594042362972,234.60690822503398,76.96600000000002,46927.329489172,72.44708256961957,0.7986862423958837,11.226166552222482,2.333585023880005
DEU,2011,0.07789283470277045,230.30463334863398,77.16,49681.286395794006,74.05046725453683,0.8520612126702194,11.949942460312263,2.333585023880005
DEU,2012,0.07785637357676796,230.750625466231,77.17,49796.15574145191,76.26903612786157,0.8651405487904806,11.373108602552382,2.333585023880005
DEU,2013,0.07899104730410408,231.155712565925,77.18,49873.114703008614,78.32664904677695,0.8507887669624925,11.32564563868847,2.333585023880005
DEU,2014,0.07444129373565503,232.108053883634,77.19,50771.0402536316,81.45587009539098,0.8462009339249791,11.373292611375017,2.333585023880005
DEU,2015,0.0745482819223321,234.153668555637,77.2,51209.0864620046,81.88979709294098,0.8613513879217324,11.345403517703023,2.333585023880005
DEU,2016,,235.712929356538,77.22399999999998,51930.16272169469,82.45306308472333,0.8468316263041996,11.343441582364054,2.333585023880005
DEU,2017,,236.595494618731,77.26100000000002,53011.7681603117,81.91925470512469,0.8769339813065673,11.556475425103296,2.333585023880005
DEU,2018,,237.30759674834,77.312,53659.989293125705,81.89778609168658,0.8867084084595898,11.292568642422976,2.333585023880005
DEU,2019,,,77.376,53815.3653988137,,0.8809866063501199,11.075478523604321,
DJI,1980,,15.485763589301099,72.096,,,,,
DJI,1981,,16.1750215703192,73.028,,,,,
DJI,1982,,16.6208369283865,73.942,,,,,2.333585023880005
DJI,1983,,16.9888697152718,74.50399999999998,,,,,2.333585023880005
DJI,1984,,17.515832614322697,74.715,,,,,2.333585023880005
DJI,1985,,18.3612165660052,74.925,,,,,2.333585023880005
DJI,1986,,19.6014236410699,75.134,,,,,2.333585023880005
DJI,1987,,21.153149266609105,75.34100000000002,,,,,2.333585023880005
DJI,1988,,22.821354616048303,75.548,,,,,2.333585023880005
DJI,1989,,24.325452976704106,75.753,,,,,2.333585023880005
DJI,1990,,25.4701466781708,75.957,,,,,2.333585023880005
DJI,1991,,26.1796376186368,76.11399999999998,,,,,2.333585023880005
DJI,1992,,26.5338222605695,76.161,,,,,2.333585023880005
DJI,1993,,26.682269197584095,76.207,,,,,2.333585023880005
DJI,1994,,26.849266609145797,76.25399999999998,,,,,2.333585023880005
DJI,1995,,27.195340811044,76.3,,,,,2.333585023880005
DJI,1996,,27.76764452113889,76.347,,,,,2.333585023880005
DJI,1997,,28.5100517687662,76.393,,,,,2.333585023880005
DJI,1998,,29.3556082830026,76.439,,,,,2.333585023880005
DJI,1999,,30.197368421052605,76.485,,,,,2.333585023880005
DJI,2000,,30.9570319240725,76.532,,,,,2.333585023880005
DJI,2001,,31.622735116479696,76.578,,,,,2.333585023880005
DJI,2002,,32.2235547886109,76.624,,,,,2.333585023880005
DJI,2003,,32.7713977566868,76.67,,,,,2.333585023880005
DJI,2004,,33.28744607420189,76.71600000000002,,,,,2.333585023880005
DJI,2005,,33.7900776531493,76.76100000000002,,,,,2.333585023880005
DJI,2006,,34.277955133736,76.807,,,,,2.333585023880005
DJI,2007,,34.747670405522,76.85300000000002,,,,,2.333585023880005
DJI,2008,,35.2182053494392,76.899,,,,,2.333585023880005
DJI,2009,,35.712812769629004,76.944,,,,,2.07806134223938
DJI,2010,,36.246678170836894,76.999,,,,,1.8225377798080444
DJI,2011,,36.8280414150129,77.064,,,,,1.5670140981674194
DJI,2012,,37.451941328731714,77.138,,,,,1.3114904165267944
DJI,2013,,38.105823986195,77.222,4028.4460516215504,0.3396381495155062,3.4799651506199867,0.1036980573717174,1.0559668540954592
DJI,2014,,38.770319240724795,77.314,4238.996239259461,0.44508932942841634,2.9936786292506072,0.0811690691381117,1.0559668540954592
DJI,2015,,39.430241587575495,77.417,4488.82721398241,,2.6410302495866786,0.07713533335588817,1.0559668540954592
DJI,2016,,40.0824849007765,77.528,4709.54923350247,,2.0998734577006233,0.05238128480494288,1.0559668540954592
DJI,2017,,40.7289473684211,77.648,4885.22056254083,,3.0432864029311832,0.10446513448116028,1.0559668540954592
DJI,2018,,41.368421052631604,77.777,5214.08849899121,,2.882167216603024,0.09101127323714447,1.0559668540954592
DJI,2019,,,77.915,5519.33288841046,,2.9826628682257716,0.10955566980114902,
DMA,1980,,100.41866666666701,46.75899999999999,,,0.9299364890005712,0.0018680708695483462,
DMA,1981,,100.412,47.793,,,0.9134378645462857,0.00206367014023102,
DMA,1982,,100.004,49.524,,,0.8915109487659325,0.002260436078895624,-0.1483880877494812
DMA,1983,,99.3106666666667,51.257,,,0.8239612681596519,0.0021930702225393056,-0.1483880877494812
DMA,1984,,98.468,52.99,,,0.8560548923705028,0.0024898409617422003,-0.1483880877494812
DMA,1985,,97.6013333333333,54.71,,,0.7961175894536362,0.0023219786395537274,-0.1483880877494812
DMA,1986,,96.7106666666667,56.422,,,0.933201432680124,0.0032938261528232763,-0.1483880877494812
DMA,1987,,95.7893333333333,58.118,,,0.9531621964313236,0.003283669651450714,-0.1483880877494812
DMA,1988,,94.944,59.798,,,1.0370644936557567,0.003810962972662291,-0.1483880877494812
DMA,1989,,94.2973333333333,61.45,,,1.040109271809159,0.003790010932779598,-0.1483880877494812
DMA,1990,0.03866496503993896,93.892,63.07899999999999,7775.81790662848,,1.115365552206314,0.004488720525872034,-0.1483880877494812
DMA,1991,,93.832,64.482,7885.556244146271,,0.9948586079260038,0.003827025696805798,-0.1483880877494812
DMA,1992,,94.0586666666667,64.569,8026.243203603139,,0.9609035293998517,0.003431949735053342,-0.1483880877494812
DMA,1993,,94.4413333333333,64.656,8166.5565877175,,0.8944457475926723,0.0032976841845911305,-0.1483880877494812
DMA,1994,,94.724,64.744,8144.955123801949,,0.9115816256412898,0.0034359022708878753,-0.1483880877494812
DMA,1995,,94.7973333333333,64.831,8385.269338108259,2.8130186503136514,0.9321652250145646,0.0032797265234534127,-0.1483880877494812
DMA,1996,,94.5813333333333,64.918,8665.37000755092,,0.9117781898551419,0.0031889062234647723,-1.2185401916503906
DMA,1997,,94.132,65.005,8897.00184155153,,1.0231388285708285,0.004048189994637119,-1.2185401916503906
DMA,1998,,93.58,65.092,9287.22235401622,,1.0042772794600292,0.004208986238696103,-0.1483880877494812
DMA,1999,,93.1133333333333,65.179,9366.88255062534,,1.0170256342929895,0.0042781105590789835,-1.2185401916503906
DMA,2000,,92.8666666666667,65.265,9611.483255966608,,0.9823671706839219,0.0037133071011135866,-1.2185401916503906
DMA,2001,,92.8813333333333,65.382,9603.93025437541,,0.8436011960977339,0.0028488729243931208,-1.2185401916503906
DMA,2002,,93.116,65.689,9308.72803368697,,0.8385539784821961,0.002729351603363375,-1.2185401916503906
DMA,2003,,93.4666666666667,65.994,9863.004769589521,,0.8032004917692528,0.0022326021089391786,-1.2185401916503906
DMA,2004,0.05473768450526456,93.8426666666667,66.29899999999999,10123.171191408801,,0.8294947659842646,0.002106137040407251,-1.2185401916503906
DMA,2005,0.057169579539468336,94.1186666666667,66.601,10159.7221060442,,0.893757091464293,0.0021300442622916036,-0.1483880877494812
DMA,2006,0.055957054925405654,94.2906666666667,66.903,10613.6429008459,,0.8797775861522432,0.0019507813767021826,-0.1483880877494812
DMA,2007,0.053866798943975634,94.3933333333333,67.203,11275.730863448302,,0.9117182091680618,0.0019565179501729642,-0.1483880877494812
DMA,2008,,94.436,67.502,12073.189361578,,0.9691517391088215,0.0021000116836492554,1.0559668540954592
DMA,2009,,94.468,67.79899999999999,11927.9205437593,,0.8432564253847049,0.0021304606731135808,-0.1483880877494812
DMA,2010,,94.504,68.094,12003.5967240686,,0.9211289778224436,0.0021711053159054923,-0.1483880877494812
DMA,2011,,94.5546666666667,68.389,11970.344909924299,,0.9434153625523913,0.0019602301977160092,-0.1483880877494812
DMA,2012,,94.62,68.685,11835.401159333502,,0.8772017009731813,0.0016109787385598414,-0.1483880877494812
DMA,2013,,94.688,68.982,11708.6395949883,,0.8707272186710274,0.0015835917603153075,-0.1483880877494812
DMA,2014,,94.78,69.28,12217.5629901173,,0.8505662271458685,0.001539081861392542,-0.1483880877494812
DMA,2015,,94.9106666666667,69.579,11872.4073907693,,1.0858844923595368,0.0029013642271907636,-0.1483880877494812
DMA,2016,,95.076,69.88,12154.7514389872,5.609547449759491,1.0250055919065189,0.0027623023479918024,-0.1483880877494812
DMA,2017,,95.2773333333333,70.181,11304.359710751101,4.198270312631196,1.0022757131864688,0.0021407402687349513,-0.1483880877494812
DMA,2018,,95.5,70.483,11533.4008897018,5.5846422338568935,1.0987880947418676,0.002418680040887777,-0.1483880877494812
DMA,2019,,,70.786,12155.558696274,,1.3978660154478073,0.004321733957438211,
DNK,1980,,120.883128834356,83.723,,108.7052635092495,0.6545594791701311,0.9041980887174552,-0.1483880877494812
DNK,1981,,120.848796602171,83.915,,113.8322374458467,0.7074465149790459,0.9328722878346996,-0.1483880877494812
DNK,1982,,120.76002831524299,84.025,,113.34926462686188,0.7083869117990044,0.9630578642639728,-0.1483880877494812
DNK,1983,,120.677135441246,84.134,,119.01929043229207,0.6963305538731158,0.9627185151214604,-0.1483880877494812
DNK,1984,,120.613945257197,84.243,,122.81823038845423,0.7090859363149975,0.924996763689213,-0.1483880877494812
DNK,1985,,120.66283624351101,84.351,,119.13117159405994,0.7208728266511646,0.9983043704816934,-0.1483880877494812
DNK,1986,,120.824303916942,84.458,,123.8933283130236,0.6479729771523012,1.0348571036384715,-0.1483880877494812
DNK,1987,,120.948903043171,84.565,,112.4629024556936,0.613528559301278,0.9801703355947936,-0.1483880877494812
DNK,1988,,121.007690493041,84.671,,142.72301714235806,0.6375527911614495,0.9726810251639982,1.3114904165267944
DNK,1989,,121.08030195800899,84.777,,113.0617383724487,0.6704487044793855,0.95614066589953,1.5670140981674194
DNK,1990,0.08631602740510909,121.277164425572,84.84299999999998,39121.162187376096,59.541651826641015,0.6729019563231912,1.1213130920230336,1.8225377798080444
DNK,1991,0.09440046336697105,121.592309506959,84.87100000000002,39563.5600181481,27.76323759316982,0.6914652706328401,1.171225826741179,2.07806134223938
DNK,1992,0.08859397659066479,121.880037709168,84.898,40204.656191625,30.262773694398195,0.6700196974871632,1.0901454822094103,2.333585023880005
DNK,1993,0.09096683571928502,122.286778222955,84.925,40075.2133173357,27.23263259574593,0.6560492859596279,1.0346737671932187,2.333585023880005
DNK,1994,0.08938879371678624,122.70044779637101,84.95200000000001,42069.8957966437,27.851514930332797,0.6778045574861875,1.1220536025964287,2.333585023880005
DNK,1995,0.08595963051129883,123.341338675465,84.979,43118.3820219823,28.356472966860952,0.6851460277305798,1.1940667906008458,2.333585023880005
DNK,1996,0.09452394460787461,124.041338675465,85.006,44118.4722148155,28.59545581156564,0.6847126601206049,1.1544623144011372,2.333585023880005
DNK,1997,0.08482055271572135,124.557883572944,85.03299999999999,45368.2005173061,29.082357945358847,0.71168462401963,1.121846654924166,2.333585023880005
DNK,1998,0.08163604722299281,125.011053499882,85.06,46206.4296969225,32.219634973593664,0.7129911872144601,1.164618616262335,2.333585023880005
DNK,1999,0.07598732581002608,125.425382983738,85.086,47411.467634259294,33.578870603718784,0.7269719794702701,1.1725622100564879,2.333585023880005
DNK,2000,0.071182080351034,125.84529813811001,85.1,49023.7820960133,35.02124497342131,0.8298395105330272,1.3043978961126388,2.333585023880005
DNK,2001,0.07276988568641295,126.297030403017,85.15,49250.5339121584,36.29555441972552,0.839685758745006,1.3671814204643797,2.333585023880005
DNK,2002,0.07167330421809924,126.701178411501,85.25,49322.38093786781,36.90523557687032,0.8455697480623332,1.4878684948768153,2.333585023880005
DNK,2003,0.07549238944593056,127.046288003771,85.36,49380.2647665275,35.71048277975593,0.8088170739981407,1.4382172401077546,2.333585023880005
DNK,2004,0.07113678501485708,127.375041244403,85.566,50566.9880884925,37.283586359055185,0.822077652710513,1.4161264133561557,2.333585023880005
DNK,2005,0.06758165128330919,127.726419985859,85.85600000000002,51606.195586620095,33.638211532131045,0.8939974085617749,1.5473500655988408,2.333585023880005
DNK,2006,0.069751147349173,128.146877209522,86.098,53449.601625173396,31.10015463636912,0.9736673620313488,1.732011621174143,2.333585023880005
DNK,2007,0.06746376091284192,128.716427056328,86.29299999999998,53696.929781841696,34.00203389656717,1.0006785117702595,1.7866885122182836,2.333585023880005
DNK,2008,0.06593066446778906,129.47492340325198,86.48700000000002,53109.0331784339,33.29315946622455,1.048282299038477,1.8948181589907587,2.333585023880005
DNK,2009,0.06627445100026957,130.169573415037,86.654,50233.7026878102,29.856448241429852,0.8975503929043297,1.5853618185252318,2.333585023880005
DNK,2010,0.06891108714362218,130.749069054914,86.795,50946.763362866,31.86916051259598,0.9409997688800671,1.4773882896043862,2.333585023880005
DNK,2011,0.06282496697077004,131.288522271977,86.95700000000002,51415.674161240895,31.792067313733668,1.01245795489044,1.5500916816084023,2.333585023880005
DNK,2012,0.06021944411912302,133.164372469636,87.14200000000002,51338.5937964275,29.240435426745826,1.0324097034029174,1.5021302665451266,2.333585023880005
DNK,2013,0.06056600400721512,133.720695403668,87.292,51602.1786698821,27.320010286856547,1.030501410838679,1.5294030111018786,2.333585023880005
DNK,2014,0.05505903852925641,134.400452488688,87.41,52172.6064250178,28.050093249283464,1.0226391684709508,1.509665168025677,2.333585023880005
DNK,2015,0.05312469401126872,135.353250773994,87.52600000000002,53018.9324912058,30.47427079486294,1.0404822931845747,1.4910494292326566,2.333585023880005
DNK,2016,,136.41366992141002,87.64200000000002,54314.3809429729,32.297429648342096,1.0016882883222507,1.4334861845770615,2.333585023880005
DNK,2017,,137.294117647059,87.757,55064.908863705714,30.7373139195626,1.0328110177445151,1.440489732144301,2.333585023880005
DNK,2018,,137.976565849012,87.874,56102.8219431727,25.907737386332172,1.0523614526292302,1.4324095342046963,2.333585023880005
DNK,2019,,,87.994,57184.1934507633,,1.050016824081798,1.4240508595545893,
DOM,1980,,120.139246532809,51.29,,,0.544149258426634,0.05940102257626726,-1.920277714729309
DOM,1981,,122.87122748913299,52.401,,,0.5061522406993506,0.05835241080604946,-1.920277714729309
DOM,1982,,125.600703788036,53.05,,,0.41074977133076906,0.04431039792036336,-1.920277714729309
DOM,1983,,128.33080107638202,53.323,,1.467822192213413,0.413411896915602,0.051594107383558734,-1.920277714729309
DOM,1984,,131.065286690126,53.596,,,0.5174349727100225,0.09661873809388678,-1.920277714729309
DOM,1985,,133.807265576485,53.868,,,0.5699711498044805,0.050245488198210814,-1.920277714729309
DOM,1986,,136.55479196853702,54.14,,2.25861540509101,0.4942608277514394,0.04185189890702003,-1.920277714729309
DOM,1987,,139.30724487683702,54.412,,,0.5805647306682847,0.04674151272860335,-1.920277714729309
DOM,1988,,142.07081349617096,54.684,,,0.7135252735879205,0.05666296888276833,-1.920277714729309
DOM,1989,,144.853819085076,54.955,,,0.6947267709291627,0.06106912498921479,-1.920277714729309
DOM,1990,0.09072954075091058,147.660815566135,55.226000000000006,6203.20520077617,,0.6919841367504858,0.06067420721396334,-1.920277714729309
DOM,1991,0.09059858502630963,150.494907886566,55.497,6143.8515378329785,,0.4210738942809046,0.03036728570947462,-1.2185401916503906
DOM,1992,0.09033432938953527,153.350072448768,55.767,6706.023416682579,,0.8046480154171037,0.11676293959737458,-1.2185401916503906
DOM,1993,0.08154821405208683,156.209128544815,56.037,7068.11163482303,,0.7800289677220219,0.13361787615496937,-1.2185401916503906
DOM,1994,0.09129406451253376,159.050031049472,56.752,7122.376245256641,,0.7715790827189283,0.13653644124329806,-1.2185401916503906
DOM,1995,0.09072626044900832,161.855661353757,57.598,7396.8344236717,,0.7389795938032745,0.1246272104633659,-0.1483880877494812
DOM,1996,0.089353929845403,164.619395570275,58.441,7707.398103152022,,0.7264249086983339,0.12632866464585124,-1.6647541522979736
DOM,1997,0.09157169237497878,167.344380045539,59.276,8255.56481133644,,0.7423323716921656,0.14079269854565715,-1.6647541522979736
DOM,1998,0.09068692884816007,170.035727592631,60.107,8670.43890200637,,0.7591130271359403,0.1616532199466336,-1.4092304706573486
DOM,1999,0.08903754192010027,172.703022148623,60.933,9043.60320294369,,0.7630275328143368,0.16068541011442974,-1.4092304706573486
DOM,2000,0.09142220090558009,175.353363692817,61.753,9322.13479399198,0.8027083379321832,0.7930039309614297,0.17636250388454222,-1.4092304706573486
DOM,2001,0.08653595467734614,177.988014903747,62.565,9410.0302949923,1.8258784190591004,0.70510567808006,0.1497595841478377,-1.6647541522979736
DOM,2002,0.08788089156919975,180.60391223349205,63.371,9690.59776468876,2.097427213258491,0.6872328290287774,0.1505456644790654,-1.6647541522979736
DOM,2003,0.08431174306859325,183.198447526392,64.605,9424.795252921109,2.2824041217958633,0.8444950318615944,0.15559133560226,-0.014185254462063313
DOM,2004,0.074343510462048,185.767832746843,66.003,9533.318943572993,2.2842640725152443,0.8135142293819108,0.1251906175084032,-0.014185254462063313
DOM,2005,0.07385763654179049,188.310018629683,67.37,10291.3088791182,2.473272987670899,0.6165355873580282,0.1005070675807133,1.0559668540954592
DOM,2006,0.07003995470606157,190.82355619954498,68.71,11087.4759486332,3.2000222157474503,0.6376648263515047,0.10009582996186699,1.3114904165267944
DOM,2007,0.06631671152714713,193.311136410681,70.02,11756.4603276222,1.552651870501124,0.6194723067707707,0.09424275103825235,1.5670140981674194
DOM,2008,0.06443405738486502,195.77882425998797,71.3,11980.844530091299,0.5603677281053492,0.6139205309128439,0.08850448757457581,1.8225377798080444
